,Level_id,Agg_Level_1,Agg_Level_2,Dollar_Sales,weight
25305,Level12,HOUSEHOLD_1_356,WI_2,0.0,0.0
25306,Level12,HOUSEHOLD_1_357,WI_2,466.83,0.000119670051
25307,Level12,HOUSEHOLD_1_358,WI_2,59.82,1.5334624e-05
25308,Level12,HOUSEHOLD_1_359,WI_2,378.4,9.7001365e-05
25309,Level12,HOUSEHOLD_1_360,WI_2,47.52,1.2181567e-05
25310,Level12,HOUSEHOLD_1_361,WI_2,33.84,8.674752e-06
25311,Level12,HOUSEHOLD_1_362,WI_2,39.85,1.0215392e-05
25312,Level12,HOUSEHOLD_1_363,WI_2,44.55,1.1420219e-05
25313,Level12,HOUSEHOLD_1_364,WI_2,37.4,9.587344e-06
25314,Level12,HOUSEHOLD_1_365,WI_2,87.57,2.2448228e-05
25315,Level12,HOUSEHOLD_1_366,WI_2,0.0,0.0
25316,Level12,HOUSEHOLD_1_367,WI_2,27.79,7.123858e-06
25317,Level12,HOUSEHOLD_1_368,WI_2,111.72,2.8638987e-05
25318,Level12,HOUSEHOLD_1_369,WI_2,59.52,1.525772e-05
25319,Level12,HOUSEHOLD_1_370,WI_2,341.69,8.75909e-05
25320,Level12,HOUSEHOLD_1_371,WI_2,296.4,7.5980985e-05
25321,Level12,HOUSEHOLD_1_372,WI_2,66.98,1.7170062e-05
25322,Level12,HOUSEHOLD_1_373,WI_2,61.56,1.5780666e-05
25323,Level12,HOUSEHOLD_1_374,WI_2,19.85,5.08847e-06
25324,Level12,HOUSEHOLD_1_375,WI_2,55.79,1.4301549e-05
25325,Level12,HOUSEHOLD_1_376,WI_2,119.68,3.0679502e-05
25326,Level12,HOUSEHOLD_1_377,WI_2,53.76,1.3781166e-05
25327,Level12,HOUSEHOLD_1_378,WI_2,87.12,2.2332872e-05
25328,Level12,HOUSEHOLD_1_379,WI_2,78.57,2.0141113e-05
25329,Level12,HOUSEHOLD_1_380,WI_2,109.68,2.8116041e-05
25330,Level12,HOUSEHOLD_1_381,WI_2,99.4,2.5480803e-05
25331,Level12,HOUSEHOLD_1_382,WI_2,79.8,2.0456419e-05
25332,Level12,HOUSEHOLD_1_383,WI_2,104.4,2.6762533e-05
25333,Level12,HOUSEHOLD_1_384,WI_2,135.52,3.4740024e-05
25334,Level12,HOUSEHOLD_1_385,WI_2,189.12,4.8480175e-05
25335,Level12,HOUSEHOLD_1_386,WI_2,219.04,5.615005e-05
25336,Level12,HOUSEHOLD_1_387,WI_2,394.56,0.000101143918
25337,Level12,HOUSEHOLD_1_388,WI_2,10.41,2.668563e-06
25338,Level12,HOUSEHOLD_1_389,WI_2,193.06,4.9490179e-05
25339,Level12,HOUSEHOLD_1_390,WI_2,75.2,1.9277227e-05
25340,Level12,HOUSEHOLD_1_393,WI_2,235.62,6.0400269e-05
25341,Level12,HOUSEHOLD_1_394,WI_2,82.96,2.1266473e-05
25342,Level12,HOUSEHOLD_1_395,WI_2,63.44,1.6262597e-05
25343,Level12,HOUSEHOLD_1_396,WI_2,119.1,3.0530821e-05
25344,Level12,HOUSEHOLD_1_397,WI_2,88.96,2.2804549e-05
25345,Level12,HOUSEHOLD_1_398,WI_2,40.18,1.0299986e-05
25346,Level12,HOUSEHOLD_1_399,WI_2,386.06,9.8964976e-05
25347,Level12,HOUSEHOLD_1_400,WI_2,146.37,3.7521379e-05
25348,Level12,HOUSEHOLD_1_401,WI_2,189.4,4.8551952e-05
25349,Level12,HOUSEHOLD_1_402,WI_2,20.91,5.360197e-06
25350,Level12,HOUSEHOLD_1_403,WI_2,106.11,2.7200885e-05
25351,Level12,HOUSEHOLD_1_404,WI_2,197.58,5.0648863e-05
25352,Level12,HOUSEHOLD_1_405,WI_2,59.6,1.5278228e-05
25353,Level12,HOUSEHOLD_1_406,WI_2,54.67,1.4014441e-05
25354,Level12,HOUSEHOLD_1_407,WI_2,131.0,3.3581339e-05
25355,Level12,HOUSEHOLD_1_408,WI_2,137.0,3.5119416e-05
25356,Level12,HOUSEHOLD_1_409,WI_2,1102.5,0.000282621578
25357,Level12,HOUSEHOLD_1_410,WI_2,956.77,0.000245264261
25358,Level12,HOUSEHOLD_1_411,WI_2,137.76,3.5314239e-05
25359,Level12,HOUSEHOLD_1_412,WI_2,132.54,3.3976112e-05
25360,Level12,HOUSEHOLD_1_413,WI_2,377.37,9.6737329e-05
25361,Level12,HOUSEHOLD_1_414,WI_2,76.44,1.9595096e-05
25362,Level12,HOUSEHOLD_1_415,WI_2,75.48,1.9349004e-05
25363,Level12,HOUSEHOLD_1_416,WI_2,182.36,4.6747275e-05
25364,Level12,HOUSEHOLD_1_417,WI_2,87.68,2.2476426e-05
25365,Level12,HOUSEHOLD_1_418,WI_2,544.17,0.000139495859
25366,Level12,HOUSEHOLD_1_419,WI_2,44.7,1.1458671e-05
25367,Level12,HOUSEHOLD_1_420,WI_2,19.26,4.937226e-06
25368,Level12,HOUSEHOLD_1_421,WI_2,341.04,8.7424275e-05
25369,Level12,HOUSEHOLD_1_422,WI_2,21.72,5.567837e-06
25370,Level12,HOUSEHOLD_1_423,WI_2,65.12,1.6693258e-05
25371,Level12,HOUSEHOLD_1_424,WI_2,47.52,1.2181567e-05
25372,Level12,HOUSEHOLD_1_425,WI_2,94.56,2.4240087e-05
25373,Level12,HOUSEHOLD_1_426,WI_2,151.96,3.8954354e-05
25374,Level12,HOUSEHOLD_1_427,WI_2,0.0,0.0
25375,Level12,HOUSEHOLD_1_428,WI_2,71.73,1.8387706e-05
25376,Level12,HOUSEHOLD_1_429,WI_2,308.16,7.8995615e-05
25377,Level12,HOUSEHOLD_1_430,WI_2,88.2,2.2609726e-05
25378,Level12,HOUSEHOLD_1_431,WI_2,209.44,5.3689128e-05
25379,Level12,HOUSEHOLD_1_432,WI_2,197.88,5.0725767e-05
25380,Level12,HOUSEHOLD_1_433,WI_2,71.76,1.8395396e-05
25381,Level12,HOUSEHOLD_1_434,WI_2,111.16,2.8495433e-05
25382,Level12,HOUSEHOLD_1_435,WI_2,71.37,1.8295421e-05
25383,Level12,HOUSEHOLD_1_436,WI_2,9.97,2.555771e-06
25384,Level12,HOUSEHOLD_1_437,WI_2,195.36,5.0079775e-05
25385,Level12,HOUSEHOLD_1_438,WI_2,175.92,4.5096406e-05
25386,Level12,HOUSEHOLD_1_439,WI_2,112.7,2.8890206e-05
25387,Level12,HOUSEHOLD_1_440,WI_2,449.1,0.000115125035
25388,Level12,HOUSEHOLD_1_441,WI_2,758.98,0.000194561565
25389,Level12,HOUSEHOLD_1_442,WI_2,143.52,3.6790793e-05
25390,Level12,HOUSEHOLD_1_443,WI_2,108.68,2.7859694e-05
25391,Level12,HOUSEHOLD_1_444,WI_2,87.84,2.2517442e-05
25392,Level12,HOUSEHOLD_1_445,WI_2,120.17,3.0805111e-05
25393,Level12,HOUSEHOLD_1_446,WI_2,58.95,1.5111603e-05
25394,Level12,HOUSEHOLD_1_447,WI_2,239.59,6.1417963e-05
25395,Level12,HOUSEHOLD_1_448,WI_2,515.07,0.000132036187
25396,Level12,HOUSEHOLD_1_449,WI_2,155.9,3.9964357e-05
25397,Level12,HOUSEHOLD_1_450,WI_2,58.14,1.4903962e-05
25398,Level12,HOUSEHOLD_1_451,WI_2,132.62,3.399662e-05
25399,Level12,HOUSEHOLD_1_452,WI_2,56.43,1.4465611e-05
25400,Level12,HOUSEHOLD_1_453,WI_2,103.84,2.6618979e-05
25401,Level12,HOUSEHOLD_1_454,WI_2,47.52,1.2181567e-05
25402,Level12,HOUSEHOLD_1_455,WI_2,100.98,2.5885829e-05
25403,Level12,HOUSEHOLD_1_456,WI_2,320.62,8.2189687e-05
25404,Level12,HOUSEHOLD_1_457,WI_2,251.28,6.4414649e-05
25405,Level12,HOUSEHOLD_1_458,WI_2,238.35,6.1100094e-05
25406,Level12,HOUSEHOLD_1_459,WI_2,783.76,0.000200913822
25407,Level12,HOUSEHOLD_1_460,WI_2,54.32,1.392472e-05
25408,Level12,HOUSEHOLD_1_461,WI_2,58.2,1.4919343e-05
25409,Level12,HOUSEHOLD_1_462,WI_2,335.12,8.5906706e-05
25410,Level12,HOUSEHOLD_1_463,WI_2,26.82,6.875202e-06
25411,Level12,HOUSEHOLD_1_464,WI_2,113.64,2.9131171e-05
25412,Level12,HOUSEHOLD_1_465,WI_2,433.59,0.000111149107
25413,Level12,HOUSEHOLD_1_466,WI_2,11.88,3.045392e-06
25414,Level12,HOUSEHOLD_1_467,WI_2,335.44,8.5988737e-05
25415,Level12,HOUSEHOLD_1_468,WI_2,29.88,7.659622e-06
25416,Level12,HOUSEHOLD_1_469,WI_2,521.13,0.000133589645
25417,Level12,HOUSEHOLD_1_470,WI_2,32.78,8.403025e-06
25418,Level12,HOUSEHOLD_1_471,WI_2,32.88,8.42866e-06
25419,Level12,HOUSEHOLD_1_472,WI_2,57.84,1.4827059e-05
25420,Level12,HOUSEHOLD_1_473,WI_2,405.92,0.00010405601
25421,Level12,HOUSEHOLD_1_474,WI_2,60.14,1.5416655e-05
25422,Level12,HOUSEHOLD_1_475,WI_2,122.82,3.1484428e-05
25423,Level12,HOUSEHOLD_1_476,WI_2,53.24,1.3647867e-05
25424,Level12,HOUSEHOLD_1_477,WI_2,40.44,1.0366636e-05
25425,Level12,HOUSEHOLD_1_478,WI_2,285.69,7.3235518e-05
25426,Level12,HOUSEHOLD_1_479,WI_2,120.96,3.1007625e-05
25427,Level12,HOUSEHOLD_1_480,WI_2,103.74,2.6593345e-05
25428,Level12,HOUSEHOLD_1_481,WI_2,202.54,5.192034e-05
25429,Level12,HOUSEHOLD_1_482,WI_2,62.16,1.5934474e-05
25430,Level12,HOUSEHOLD_1_483,WI_2,49.94,1.2801924e-05
25431,Level12,HOUSEHOLD_1_484,WI_2,259.22,6.6450037e-05
25432,Level12,HOUSEHOLD_1_485,WI_2,38.61,9.897523e-06
25433,Level12,HOUSEHOLD_1_486,WI_2,492.42,0.000126229948
25434,Level12,HOUSEHOLD_1_487,WI_2,217.12,5.5657866e-05
25435,Level12,HOUSEHOLD_1_488,WI_2,538.92,0.000138150042
25436,Level12,HOUSEHOLD_1_489,WI_2,239.28,6.1338495e-05
25437,Level12,HOUSEHOLD_1_490,WI_2,90.79,2.3273663e-05
25438,Level12,HOUSEHOLD_1_491,WI_2,199.02,5.1018001e-05
25439,Level12,HOUSEHOLD_1_492,WI_2,39.6,1.0151306e-05
25440,Level12,HOUSEHOLD_1_493,WI_2,34.44,8.82856e-06
25441,Level12,HOUSEHOLD_1_494,WI_2,446.32,0.000114412393
25442,Level12,HOUSEHOLD_1_495,WI_2,172.62,4.4250464e-05
25443,Level12,HOUSEHOLD_1_496,WI_2,103.09,2.642672e-05
25444,Level12,HOUSEHOLD_1_497,WI_2,280.1,7.1802543e-05
25445,Level12,HOUSEHOLD_1_498,WI_2,147.6,3.7836685e-05
25446,Level12,HOUSEHOLD_1_499,WI_2,139.68,3.5806424e-05
25447,Level12,HOUSEHOLD_1_500,WI_2,26.64,6.82906e-06
25448,Level12,HOUSEHOLD_1_501,WI_2,7.92,2.030261e-06
25449,Level12,HOUSEHOLD_1_502,WI_2,21.15,5.42172e-06
25450,Level12,HOUSEHOLD_1_503,WI_2,88.32,2.2640488e-05
25451,Level12,HOUSEHOLD_1_504,WI_2,6.76,1.7329e-06
25452,Level12,HOUSEHOLD_1_505,WI_2,256.88,6.5850187e-05
25453,Level12,HOUSEHOLD_1_506,WI_2,62.08,1.5913966e-05
25454,Level12,HOUSEHOLD_1_507,WI_2,40.71,1.043585e-05
25455,Level12,HOUSEHOLD_1_508,WI_2,39.04,1.0007752e-05
25456,Level12,HOUSEHOLD_1_509,WI_2,72.91,1.8690194e-05
25457,Level12,HOUSEHOLD_1_510,WI_2,350.74,8.9910832e-05
25458,Level12,HOUSEHOLD_1_511,WI_2,189.41,4.8554515e-05
25459,Level12,HOUSEHOLD_1_512,WI_2,69.19,1.7736587e-05
25460,Level12,HOUSEHOLD_1_513,WI_2,219.34,5.6226954e-05
25461,Level12,HOUSEHOLD_1_514,WI_2,786.06,0.000201503418
25462,Level12,HOUSEHOLD_1_515,WI_2,143.26,3.6724143e-05
25463,Level12,HOUSEHOLD_1_516,WI_2,238.62,6.1169307e-05
25464,Level12,HOUSEHOLD_1_517,WI_2,132.0,3.3837686e-05
25465,Level12,HOUSEHOLD_1_518,WI_2,313.65,8.0402955e-05
25466,Level12,HOUSEHOLD_1_519,WI_2,224.48,5.7544573e-05
25467,Level12,HOUSEHOLD_1_520,WI_2,98.64,2.528598e-05
25468,Level12,HOUSEHOLD_1_521,WI_2,168.56,4.3209699e-05
25469,Level12,HOUSEHOLD_1_522,WI_2,15.57,3.991309e-06
25470,Level12,HOUSEHOLD_1_523,WI_2,307.95,7.8941782e-05
25471,Level12,HOUSEHOLD_1_524,WI_2,146.89,3.7654679e-05
25472,Level12,HOUSEHOLD_1_525,WI_2,50.76,1.3012128e-05
25473,Level12,HOUSEHOLD_1_526,WI_2,79.04,2.0261596e-05
25474,Level12,HOUSEHOLD_1_527,WI_2,241.04,6.1789665e-05
25475,Level12,HOUSEHOLD_1_528,WI_2,98.01,2.5124482e-05
25476,Level12,HOUSEHOLD_1_529,WI_2,83.16,2.1317742e-05
25477,Level12,HOUSEHOLD_1_530,WI_2,41.36,1.0602475e-05
25478,Level12,HOUSEHOLD_1_531,WI_2,87.23,2.2361071e-05
25479,Level12,HOUSEHOLD_1_532,WI_2,69.44,1.7800673e-05
25480,Level12,HOUSEHOLD_1_533,WI_2,54.67,1.4014441e-05
25481,Level12,HOUSEHOLD_1_534,WI_2,299.1,7.6673119e-05
25482,Level12,HOUSEHOLD_1_535,WI_2,160.31,4.1094844e-05
25483,Level12,HOUSEHOLD_1_536,WI_2,149.76,3.8390392e-05
25484,Level12,HOUSEHOLD_1_537,WI_2,303.43,7.7783098e-05
25485,Level12,HOUSEHOLD_1_538,WI_2,87.0,2.2302111e-05
25486,Level12,HOUSEHOLD_1_539,WI_2,214.38,5.4955478e-05
25487,Level12,HOUSEHOLD_1_540,WI_2,141.0,3.6144801e-05
25488,Level12,HOUSEHOLD_1_541,WI_2,0.0,0.0
25489,Level12,HOUSEHOLD_2_001,WI_2,33.85,8.677316e-06
25490,Level12,HOUSEHOLD_2_002,WI_2,5.34,1.368888e-06
25491,Level12,HOUSEHOLD_2_003,WI_2,8.94,2.291734e-06
25492,Level12,HOUSEHOLD_2_004,WI_2,0.0,0.0
25493,Level12,HOUSEHOLD_2_005,WI_2,0.0,0.0
25494,Level12,HOUSEHOLD_2_006,WI_2,0.0,0.0
25495,Level12,HOUSEHOLD_2_007,WI_2,10.32,2.645492e-06
25496,Level12,HOUSEHOLD_2_008,WI_2,12.3,3.153057e-06
25497,Level12,HOUSEHOLD_2_009,WI_2,0.0,0.0
25498,Level12,HOUSEHOLD_2_010,WI_2,34.85,8.933662e-06
25499,Level12,HOUSEHOLD_2_011,WI_2,67.44,1.7287981e-05
25500,Level12,HOUSEHOLD_2_012,WI_2,23.9,6.126672e-06
25501,Level12,HOUSEHOLD_2_013,WI_2,29.7,7.613479e-06
25502,Level12,HOUSEHOLD_2_014,WI_2,5.97,1.530386e-06
25503,Level12,HOUSEHOLD_2_015,WI_2,17.76,4.552707e-06
25504,Level12,HOUSEHOLD_2_016,WI_2,8.1,2.076403e-06
25505,Level12,HOUSEHOLD_2_017,WI_2,11.16,2.860823e-06
25506,Level12,HOUSEHOLD_2_018,WI_2,7.94,2.035388e-06
25507,Level12,HOUSEHOLD_2_019,WI_2,28.41,7.282793e-06
25508,Level12,HOUSEHOLD_2_020,WI_2,16.94,4.342503e-06
25509,Level12,HOUSEHOLD_2_021,WI_2,40.23,1.0312804e-05
25510,Level12,HOUSEHOLD_2_022,WI_2,45.12,1.1566336e-05
25511,Level12,HOUSEHOLD_2_023,WI_2,27.79,7.123858e-06
25512,Level12,HOUSEHOLD_2_024,WI_2,17.76,4.552707e-06
25513,Level12,HOUSEHOLD_2_025,WI_2,27.35,7.011066e-06
25514,Level12,HOUSEHOLD_2_026,WI_2,3.97,1.017694e-06
25515,Level12,HOUSEHOLD_2_027,WI_2,29.82,7.644241e-06
25516,Level12,HOUSEHOLD_2_028,WI_2,5.94,1.522696e-06
25517,Level12,HOUSEHOLD_2_029,WI_2,73.01,1.8715829e-05
25518,Level12,HOUSEHOLD_2_030,WI_2,35.73,9.159246e-06
25519,Level12,HOUSEHOLD_2_031,WI_2,17.82,4.568088e-06
25520,Level12,HOUSEHOLD_2_032,WI_2,37.72,9.669375e-06
25521,Level12,HOUSEHOLD_2_033,WI_2,13.94,3.573465e-06
25522,Level12,HOUSEHOLD_2_034,WI_2,0.0,0.0
25523,Level12,HOUSEHOLD_2_035,WI_2,11.88,3.045392e-06
25524,Level12,HOUSEHOLD_2_036,WI_2,79.4,2.0353881e-05
25525,Level12,HOUSEHOLD_2_037,WI_2,153.92,3.9456792e-05
25526,Level12,HOUSEHOLD_2_038,WI_2,5.94,1.522696e-06
25527,Level12,HOUSEHOLD_2_039,WI_2,85.76,2.1984242e-05
25528,Level12,HOUSEHOLD_2_040,WI_2,0.0,0.0
25529,Level12,HOUSEHOLD_2_041,WI_2,19.88,5.096161e-06
25530,Level12,HOUSEHOLD_2_042,WI_2,4.28,1.097161e-06
25531,Level12,HOUSEHOLD_2_043,WI_2,0.0,0.0
25532,Level12,HOUSEHOLD_2_044,WI_2,163.56,4.1927969e-05
25533,Level12,HOUSEHOLD_2_045,WI_2,43.2,1.1074152e-05
25534,Level12,HOUSEHOLD_2_046,WI_2,27.76,7.116168e-06
25535,Level12,HOUSEHOLD_2_047,WI_2,36.7,9.407902e-06
25536,Level12,HOUSEHOLD_2_048,WI_2,7.88,2.020007e-06
25537,Level12,HOUSEHOLD_2_049,WI_2,78.66,2.0164184e-05
25538,Level12,HOUSEHOLD_2_050,WI_2,42.4,1.0869075e-05
25539,Level12,HOUSEHOLD_2_051,WI_2,39.88,1.0223083e-05
25540,Level12,HOUSEHOLD_2_052,WI_2,22.91,5.872889e-06
25541,Level12,HOUSEHOLD_2_053,WI_2,7.88,2.020007e-06
25542,Level12,HOUSEHOLD_2_054,WI_2,112.01,2.8713327e-05
25543,Level12,HOUSEHOLD_2_055,WI_2,13.94,3.573465e-06
25544,Level12,HOUSEHOLD_2_056,WI_2,11.94,3.060772e-06
25545,Level12,HOUSEHOLD_2_057,WI_2,19.88,5.096161e-06
25546,Level12,HOUSEHOLD_2_058,WI_2,49.85,1.2778853e-05
25547,Level12,HOUSEHOLD_2_059,WI_2,80.04,2.0517942e-05
25548,Level12,HOUSEHOLD_2_060,WI_2,7.96,2.040515e-06
25549,Level12,HOUSEHOLD_2_061,WI_2,133.65,3.4260657e-05
25550,Level12,HOUSEHOLD_2_062,WI_2,5.88,1.507315e-06
25551,Level12,HOUSEHOLD_2_063,WI_2,4.97,1.27404e-06
25552,Level12,HOUSEHOLD_2_064,WI_2,7.74,1.984119e-06
25553,Level12,HOUSEHOLD_2_065,WI_2,16.41,4.20664e-06
25554,Level12,HOUSEHOLD_2_066,WI_2,13.88,3.558084e-06
25555,Level12,HOUSEHOLD_2_067,WI_2,3.88,9.94623e-07
25556,Level12,HOUSEHOLD_2_068,WI_2,5.76,1.476554e-06
25557,Level12,HOUSEHOLD_2_069,WI_2,54.15,1.3881141e-05
25558,Level12,HOUSEHOLD_2_070,WI_2,8.91,2.284044e-06
25559,Level12,HOUSEHOLD_2_071,WI_2,31.35,8.03645e-06
25560,Level12,HOUSEHOLD_2_072,WI_2,28.38,7.275102e-06
25561,Level12,HOUSEHOLD_2_073,WI_2,62.91,1.6126733e-05
25562,Level12,HOUSEHOLD_2_074,WI_2,23.04,5.906214e-06
25563,Level12,HOUSEHOLD_2_075,WI_2,33.12,8.490183e-06
25564,Level12,HOUSEHOLD_2_076,WI_2,62.79,1.6095972e-05
25565,Level12,HOUSEHOLD_2_077,WI_2,27.84,7.136676e-06
25566,Level12,HOUSEHOLD_2_078,WI_2,75.92,1.9461796e-05
25567,Level12,HOUSEHOLD_2_079,WI_2,4.47,1.145867e-06
25568,Level12,HOUSEHOLD_2_080,WI_2,17.96,4.603976e-06
25569,Level12,HOUSEHOLD_2_081,WI_2,53.97,1.3834999e-05
25570,Level12,HOUSEHOLD_2_082,WI_2,0.0,0.0
25571,Level12,HOUSEHOLD_2_083,WI_2,29.91,7.667312e-06
25572,Level12,HOUSEHOLD_2_084,WI_2,25.62,6.567587e-06
25573,Level12,HOUSEHOLD_2_085,WI_2,7.94,2.035388e-06
25574,Level12,HOUSEHOLD_2_086,WI_2,3.97,1.017694e-06
25575,Level12,HOUSEHOLD_2_087,WI_2,15.88,4.070776e-06
25576,Level12,HOUSEHOLD_2_088,WI_2,13.94,3.573465e-06
25577,Level12,HOUSEHOLD_2_089,WI_2,111.36,2.8546702e-05
25578,Level12,HOUSEHOLD_2_090,WI_2,47.76,1.224309e-05
25579,Level12,HOUSEHOLD_2_091,WI_2,8.97,2.299425e-06
25580,Level12,HOUSEHOLD_2_092,WI_2,5.94,1.522696e-06
25581,Level12,HOUSEHOLD_2_093,WI_2,74.52,1.9102912e-05
25582,Level12,HOUSEHOLD_2_094,WI_2,5.94,1.522696e-06
25583,Level12,HOUSEHOLD_2_095,WI_2,12.94,3.317119e-06
25584,Level12,HOUSEHOLD_2_096,WI_2,34.7,8.89521e-06
25585,Level12,HOUSEHOLD_2_097,WI_2,5.48,1.404777e-06
25586,Level12,HOUSEHOLD_2_098,WI_2,0.0,0.0
25587,Level12,HOUSEHOLD_2_099,WI_2,5.94,1.522696e-06
25588,Level12,HOUSEHOLD_2_100,WI_2,60.48,1.5503812e-05
25589,Level12,HOUSEHOLD_2_101,WI_2,4.49,1.150994e-06
25590,Level12,HOUSEHOLD_2_102,WI_2,79.36,2.0343627e-05
25591,Level12,HOUSEHOLD_2_103,WI_2,1.97,5.05002e-07
25592,Level12,HOUSEHOLD_2_104,WI_2,9.94,2.54808e-06
25593,Level12,HOUSEHOLD_2_105,WI_2,0.0,0.0
25594,Level12,HOUSEHOLD_2_106,WI_2,0.0,0.0
25595,Level12,HOUSEHOLD_2_107,WI_2,0.0,0.0
25596,Level12,HOUSEHOLD_2_108,WI_2,17.76,4.552707e-06
25597,Level12,HOUSEHOLD_2_109,WI_2,23.22,5.952357e-06
25598,Level12,HOUSEHOLD_2_110,WI_2,171.18,4.3881326e-05
25599,Level12,HOUSEHOLD_2_111,WI_2,25.76,6.603476e-06
25600,Level12,HOUSEHOLD_2_112,WI_2,23.82,6.106164e-06
25601,Level12,HOUSEHOLD_2_113,WI_2,13.16,3.373515e-06
25602,Level12,HOUSEHOLD_2_114,WI_2,23.76,6.090783e-06
25603,Level12,HOUSEHOLD_2_115,WI_2,89.01,2.2817367e-05
25604,Level12,HOUSEHOLD_2_116,WI_2,22.56,5.783168e-06
25605,Level12,HOUSEHOLD_2_117,WI_2,22.14,5.675503e-06
25606,Level12,HOUSEHOLD_2_118,WI_2,106.02,2.7177814e-05
25607,Level12,HOUSEHOLD_2_119,WI_2,58.4,1.4970612e-05
25608,Level12,HOUSEHOLD_2_120,WI_2,15.88,4.070776e-06
25609,Level12,HOUSEHOLD_2_121,WI_2,5.91,1.515005e-06
25610,Level12,HOUSEHOLD_2_122,WI_2,34.8,8.920844e-06
25611,Level12,HOUSEHOLD_2_123,WI_2,15.84,4.060522e-06
25612,Level12,HOUSEHOLD_2_124,WI_2,10.56,2.707015e-06
25613,Level12,HOUSEHOLD_2_125,WI_2,97.68,2.5039887e-05
25614,Level12,HOUSEHOLD_2_126,WI_2,20.91,5.360197e-06
25615,Level12,HOUSEHOLD_2_127,WI_2,11.46,2.937726e-06
25616,Level12,HOUSEHOLD_2_128,WI_2,11.88,3.045392e-06
25617,Level12,HOUSEHOLD_2_129,WI_2,22.92,5.875453e-06
25618,Level12,HOUSEHOLD_2_130,WI_2,15.94,4.086157e-06
25619,Level12,HOUSEHOLD_2_131,WI_2,0.0,0.0
25620,Level12,HOUSEHOLD_2_132,WI_2,0.0,0.0
25621,Level12,HOUSEHOLD_2_133,WI_2,14.91,3.82212e-06
25622,Level12,HOUSEHOLD_2_134,WI_2,5.94,1.522696e-06
25623,Level12,HOUSEHOLD_2_135,WI_2,49.9,1.2791671e-05
25624,Level12,HOUSEHOLD_2_136,WI_2,126.62,3.2458544e-05
25625,Level12,HOUSEHOLD_2_137,WI_2,11.76,3.01463e-06
25626,Level12,HOUSEHOLD_2_138,WI_2,5.97,1.530386e-06
25627,Level12,HOUSEHOLD_2_139,WI_2,35.04,8.982367e-06
25628,Level12,HOUSEHOLD_2_140,WI_2,76.67,1.9654056e-05
25629,Level12,HOUSEHOLD_2_141,WI_2,24.9,6.383018e-06
25630,Level12,HOUSEHOLD_2_142,WI_2,104.41,2.6765097e-05
25631,Level12,HOUSEHOLD_2_143,WI_2,51.68,1.3247967e-05
25632,Level12,HOUSEHOLD_2_144,WI_2,17.76,4.552707e-06
25633,Level12,HOUSEHOLD_2_145,WI_2,111.16,2.8495433e-05
25634,Level12,HOUSEHOLD_2_146,WI_2,32.35,8.292796e-06
25635,Level12,HOUSEHOLD_2_147,WI_2,0.0,0.0
25636,Level12,HOUSEHOLD_2_148,WI_2,53.46,1.3704263e-05
25637,Level12,HOUSEHOLD_2_149,WI_2,7.92,2.030261e-06
25638,Level12,HOUSEHOLD_2_150,WI_2,34.85,8.933662e-06
25639,Level12,HOUSEHOLD_2_151,WI_2,31.08,7.967237e-06
25640,Level12,HOUSEHOLD_2_152,WI_2,13.94,3.573465e-06
25641,Level12,HOUSEHOLD_2_153,WI_2,59.64,1.5288482e-05
25642,Level12,HOUSEHOLD_2_154,WI_2,18.8,4.819307e-06
25643,Level12,HOUSEHOLD_2_155,WI_2,40.62,1.0412779e-05
25644,Level12,HOUSEHOLD_2_156,WI_2,44.58,1.1427909e-05
25645,Level12,HOUSEHOLD_2_157,WI_2,0.0,0.0
25646,Level12,HOUSEHOLD_2_158,WI_2,11.47,2.94029e-06
25647,Level12,HOUSEHOLD_2_159,WI_2,78.6,2.0148804e-05
25648,Level12,HOUSEHOLD_2_160,WI_2,35.37,9.066962e-06
25649,Level12,HOUSEHOLD_2_161,WI_2,21.94,5.624233e-06
25650,Level12,HOUSEHOLD_2_162,WI_2,39.7,1.017694e-05
25651,Level12,HOUSEHOLD_2_163,WI_2,15.96,4.091284e-06
25652,Level12,HOUSEHOLD_2_164,WI_2,0.0,0.0
25653,Level12,HOUSEHOLD_2_165,WI_2,0.0,0.0
25654,Level12,HOUSEHOLD_2_166,WI_2,9.47,2.427598e-06
25655,Level12,HOUSEHOLD_2_167,WI_2,83.52,2.1410027e-05
25656,Level12,HOUSEHOLD_2_168,WI_2,6.94,1.779042e-06
25657,Level12,HOUSEHOLD_2_169,WI_2,0.0,0.0
25658,Level12,HOUSEHOLD_2_170,WI_2,15.84,4.060522e-06
25659,Level12,HOUSEHOLD_2_171,WI_2,19.35,4.960297e-06
25660,Level12,HOUSEHOLD_2_172,WI_2,29.7,7.613479e-06
25661,Level12,HOUSEHOLD_2_173,WI_2,6.46,1.655996e-06
25662,Level12,HOUSEHOLD_2_174,WI_2,3.97,1.017694e-06
25663,Level12,HOUSEHOLD_2_175,WI_2,5.97,1.530386e-06
25664,Level12,HOUSEHOLD_2_176,WI_2,149.1,3.8221204e-05
25665,Level12,HOUSEHOLD_2_177,WI_2,0.0,0.0
25666,Level12,HOUSEHOLD_2_178,WI_2,83.52,2.1410027e-05
25667,Level12,HOUSEHOLD_2_179,WI_2,17.91,4.591159e-06
25668,Level12,HOUSEHOLD_2_180,WI_2,93.72,2.4024757e-05
25669,Level12,HOUSEHOLD_2_182,WI_2,27.92,7.157183e-06
